prefLabel_en,verbatim_term,identity,title
pierre porte morte,pierre porte morte,p028v_1,Pewterers
tin is fine,tin is fine,p028v_1,Pewterers
terre emeritum,terre emerita,p029v_1,Color of gold without gold on silver
silver leaf,silver leaf,p029v_1,Color of gold without gold on silver
terra emeritum,terra emerita,p029v_4,Seat for gold
wine lee,wine lees,p029v_6,Dragon’s blood
wine lee,wine lees,p076v_4,For gilding iron or tin
common eau-de-vie,common eau-de-vie,p029v_6,Dragon’s blood
good kind of dragon’s blood,good kind of dragon’s blood,p029v_6,Dragon’s blood
pulverized and finely ground aes ustum,pulverized and finely ground aes ustum,p031r_2,Colored waters
rouges de mine,rouges de mine,p031v_1,Painter
noir d’escaille,noir d’escaille,p031v_4,Painting on glass
noir d’escaille,noir d’escaille,p037v_2,Glassworker
noir d’escaille,noir d’escaille,p039v_3,Tracing some history on glass
noir d’escaille,noir d’escaille,p051r_2,Cutters of printing plates
iron scale,iron scales,p032v_2,Glassworker
iron scale,iron scales,p069r_2,Sand
iron scale,iron scales,p126v_3,Plants difficult to burn in the noyau
iron scale,iron scales,p154r_4,Iron scales
iron scale,iron scale,p041v_1,Glassworkers’ black
iron scale,iron scale,p057v_1,Sheath maker
iron scale,iron scale,p094r_1,Furbisher
red from german,red from german,p032v_2,Glassworker
latten made brittle by the calamine,latten made brittle by the calamine,p032v_3,Founder
well dried between wicker,well dried between wicker,p033r_2,XFor relighting an extinguished candle between your hands without blowing
calf’s foot root,calf’s foot root,p035v_1,For preventing someone from eating a foodstuff
kernels of grain,kernels of grain,p035v_2,For transmuting grain from one vessel to another
metal the bells are made of,metal the bells are made of,p036v_1,Founder
host soaked in wine,host soaked in wine,p037r_2,Medicine for the stomach which heats it and unstops the liver
foil backings for the  gemstone,foil backings for the  gemstones,p037r_3,Foil backings for the  gemstones
decoction of wormwood,decoction of wormwood,p037v_1,Gardener
noir à huile,noir à huile,p037v_2,Glassworker
noir à huile,noir à huile,p039v_3,Tracing some history on glass
esmail colombin,esmail colombin,p037v_2,Glassworker
gris d’escaille,gris d’escaille,p037v_2,Glassworker
very clear esmail azuré,very clear esmail azuré,p038r_1,Sapphire
marigold leaves half-dried, &amp; twisted like a thread,marigold leaves half-dried, &amp; twisted like a thread,p038r_2,Saffron
vapor of aquaforti,vapor of aquafortis,p038r_4,Amber
lapathum acutum,lapathum acutum,p038v_2,Against nose bleed and for dyeing
pure scarlet pastel woad,pure scarlet pastel woad,p038v_6,Scarlets
tear of mastic,tear of mastic,p039v_2,Colors for illumination on glass
tear of mastic,tear of mastic,p039v_3,Tracing some history on glass
fine laque platte,fine laque platte,p039v_3,Tracing some history on glass
glass pane,glass pane,p039v_3,Tracing some history on glass
root of lapathium acutum maiu,root of lapathium acutum maius,p040r_1,Dye
monk’s rhubarb,monk’s rhubarb,p040r_1,Dye
pomace soured,pomace soured,p040r_3,Vinegar
gemstone foil,gemstone foils,p040v_1,Cross of the commanders of Malta
gemstone foil,gemstone foils,p129v_2,Animals cast in copper
indian laque platte,indian laque platte,p040v_1,Cross of the commanders of Malta
burned aspalte,burned aspalte,p041r_03,Sand
brick thoroughly ground,brick thoroughly ground,p041r_03,Sand
burned marrow of ox horn,burned marrow of ox horn,p041r_03,Sand
in nature,in nature,p041r_03,Sand
well chopped lettuce,well chopped lettuces,p041r_04,Ducks
common delicate kind that falls under the anvil,common delicate kind that falls under the anvil,p041v_1,Glassworkers’ black
colors in varnish,colors in varnish,p042r_2,Wax for seal and imprint
colors in turpentine &amp; mastic,colors in turpentine &amp; mastic,p042r_2,Wax for seal and imprint
sal armoniaco,sal armoniaco,p043r_3,Purple
negro di resina,negro di resina,p043r_3,Purple
lemon or orange juice,lemon or orange juice,p043v_1,Varied and transmuted wine
varied and transmuted wine,varied and transmuted wine,p043v_1,Varied and transmuted wine
tinted water,tinted water,p043v_1,Varied and transmuted wine
pulverized talc,pulverized talc,p043v_2,Pearls
copper shards that coppersmiths make,copper shards that coppersmiths make,p044r_2,Pewterer
red poppy,red poppy,p044r_5,Dyes from flowers
plant which grows in hedges, which has a stem similar to flax, a long &amp; broad leaf like small bugloss, which has a violet flower verging on blue &amp; is shaped like the lily flower,plant which grows in hedges, which has a stem similar to flax, a long &amp; broad leaf like small bugloss, which has a violet flower verging on blue &amp; is shaped like the lily flower,p044r_5,Dyes from flowers
dyes from flower,dyes from flowers,p044r_5,Dyes from flowers
silk tammy,silk tammy,p044v_1,Horsehair sieves
mandrake apple,mandrake apples,p044v_3,White soporific oil
pestled brick,pestled brick,p044v_4,Stucco
pestled brick,pestled brick,p150v_1,Molding hollow
rose honey,rose honey,p046r_1,For the teeth, oil of sulfur
rose honey,rose honey,p047r_1,For teeth
powdered gentian,powdered gentian,p046r_3,Against the falling sickness
fresh &amp; good oil of sulfur,fresh &amp; good oil of sulfur,p046v_3,Erasing a letter
root of peony,root of peony,p047r_3,Against falling sickness or vertigo
root of consolida maior,root of consolida maior,p047r_5,Against diarrhea and dysentery
preserve of symphytum,preserve of symphytum,p047r_5,Against diarrhea and dysentery
consolida maior,consolida maior,p047r_5,Against diarrhea and dysentery
pestled glass,pestled glass,p047v_2,Founding
pestled glass,pestled glass,p065r_4,Fatty colors
pestled glass,pestled glass,p068r_3,Casting
pestled glass,pestled glass,p069r_2,Sand
pestled glass,pestled glass,p084r_5,Sand from a mine in Thoulouse
pestled glass,pestled glass,p118r_3,For grottos
pestled glass,pestled glass,p123r_1, A means di far correr lotnegra
pill of precipitate,,pill of precipitate,,p048r_2,Curing dogs of mange
mustard seed,mustard seed,p048r_3,Excellent mustard
extraction of regulu,extraction of regulus,p048v_1,Extraction of regulus
fine &amp; soft tin,fine &amp; soft tin,p048v_2,Lead, tin
fine &amp; soft tin,fine &amp; soft tin,p080v_1,Founders of small works  of tin
brittle one,brittle one,p048v_2,Lead, tin
red &amp; soft cauldron copper,red &amp; soft cauldron copper,p048v_2,Lead, tin
casting of lead,casting of lead,p049r_1,Casting of lead
casting of lead,casting of lead,p053r_6,Casting of lead and copper
burnt &amp; calcined pumice stone,burnt &amp; calcined pumice stone,p049r_3,Another
burnt &amp; calcined cuttlefish bone,burnt &amp; calcined cuttlefish bones,p049r_3,Another
resin candle,resin candles,p049r_4,Pewterers
lettuce seed,lettuce seed,p050v_1,Small birds
hemp seed,hemp seed,p050v_1,Small birds
hemp seed,hemp seed,p066v_2,For attracting pigeons
iron bar,iron bars,p050v_2,Curried steel and files
moist handkerchief,moist handkerchief,p051r_2,Cutters of printing plates
black moderately thick,black moderately thick,p051r_2,Cutters of printing plates
molten ♁,molten ♁,p052r_1,The work done in Algiers
good fountain or river water,good fountain or river water,p052r_1,The work done in Algiers
oldest ♁,oldest ♁,p052r_1,The work done in Algiers
iron strip,iron strip,p053r_1,Soldering a vise
aqua regium,aqua regia,p053r_4,Molding with paper
burnt &amp; calcined horse bone,burnt &amp; calcined horse bones,p053r_6,Casting of lead and copper
dense one,dense one,p053r_6,Casting of lead and copper
brittle metal comes out better than the fatty,brittle metal comes out better than the fatty,p053r_6,Casting of lead and copper
the one from champaigne,the one from champaigne,p053r_6,Casting of lead and copper
fresh leafe,fresh leaves,p053v_1,Silkworms
white mulberry leafe,white mulberry leaves,p053v_1,Silkworms
lit hay,lit hay,p054v_4,For disguising a horse
pestled herb which is called semperviva,pestled herb which is called semperviva,p055r_3,Against wounds
horseradish leaf,horseradish leaf,p055v_2,Damascus steel
rose of ghent,rose of ghent,p056r_2,Varnish for distemper
pear tree,pear tree,p056v_1,Painter
knots of the fir tree,knots of the fir tree,p056v_1,Painter
pulverized terra emeritum,pulverized terra emerita,p056v_1,Painter
walnut tree,walnut tree,p056v_1,Painter
small, very delicate skins of lambs and young goat,small, very delicate skins of lambs and young goats,p057v_1,Sheath maker
fabric of cambray,fabric of cambray,p057v_2,Painter
women’s milk,women’s milk,p057v_2,Painter
peach pit,peach pits,p058v_1,Blacks
peach pit,peach pit,p063v_1,Velvets and blacks
palma christi seed oil,palma christi seed oil,p058v_4,Azure
bristles of beech martens &amp; weasels &amp; small animals that make musk,bristles of beech martens &amp; weasels &amp; small animals that make musk,p058v_5,Paintbrushes
azur d’acre,azur d’acre,p058v_5,Paintbrushes
azur d’acre,azur d’acre,p102v_1,Painting on crystal or glass
bristles of the oldest rat,bristles of the oldest rats,p058v_5,Paintbrushes
calcined pulverized pglass,calcined pulverized pglass,p060r_3,Oil
palma christi,palma christi,p060r_3,Oil
spike lavender on the oil,spike lavender on the oil,p060v_3,Spike lavender oil
rose alexandrine,rose alexandrine,p061r_1,Flesh colors
rat whisker,rat whiskers,p061v_2,Frames of the Germans 
pit coal,pit coal,p063v_1,Velvets and blacks
calcined &amp; ground cristallin,calcined &amp; ground cristallin,p065v_3,Glazing
washings of oil,washings of oil,p065v_7,
&amp; a bit of yellow ocher,&amp; a bit of yellow ocher,p065v_7,
peelings of the fig tree,peelings of the fig tree,p066r_3,Painting in distemper on wood
peelings of the fig tree,peelings of the fig tree,p129r_1,Painting plants of metal
yellow ocher,yellow ocher,p066r_5,Gilding molding for panels with or mat
yellow ocher,yellow ocher,p066r_6" continued="yes,* Or mat
ocre de ru,ocre de ru,p066r_5,Gilding molding for panels with or mat
ocre de ru,ocre de ru,p066r_6" continued="yes,* Or mat
ocre de ru,ocre de ru,p093v_1,Faces in distemper
or moulu,or moulu,p066r_6" continued="yes,* Or mat
or moulu,or moulu,p075r_5,Or moulu
sloes from bush,sloes from bushes,p066v_1,For preventing teats from swelling d or to diminish overly large ones
olive tree leafe,olive tree leaves,p066v_1,For preventing teats from swelling d or to diminish overly large ones
loaves of bread freshly drawn from the oven,loaves of bread freshly drawn from the oven,p066v_1,For preventing teats from swelling d or to diminish overly large ones
very thin sheets of lead,very thin sheets of lead,p066v_3,Against bruising of the eyes
bristles of a rat’s whisker,bristles of a rat’s whiskers,p066v_4,Paintbrushes
another fragrant one that resembles olive oil,another fragrant one that resembles olive oil,p067r_4,Varnish on paper
huiles d’essence,huiles d’essence,p067v_3,Huiles d’essence
the champagne one that painters use,the champagne one that painters use,p068r_3,Casting
lean soil,lean soils,p069r_2,Sand
moistened sand,moistened sand,p069r_2,Sand
moistened sand,moistened sand,p081r_1,Sand
burned linen,burned linen,p069r_2,Sand
substance of skillet,substance of skillets,p069r_2,Sand
substance of skillet,substance of skillets,p098v_5,Founding
terres bolvene,terres bolvenes,p069r_2,Sand
pure latton used for trebuschet,pure latton used for trebuschets,p069r_2,Sand
beaten egg glair,beaten egg glair,p069r_2,Sand
molded tripoli,molded tripoli,p069r_2,Sand
the one from the sea,the one from the sea,p069r_2,Sand
fatty &amp; strong earth,fatty &amp; strong earths,p069r_2,Sand
sand from oxen feet, burned twice &amp; finely ground,sand from oxen feet, burned twice &amp; finely ground,p069r_2,Sand
from sandy paths dried out by the sun,from sandy paths dried out by the sun,p069r_2,Sand
those of oxen foot,those of oxen foot,p069r_2,Sand
old printers type,old printers' type,p069r_2,Sand
root of the maple,root of the maple,p071r_2,Wood with streaked grain
eau panée,eau panée,p071r_3,Mulled and sugared wine
those of cutler,those of cutlers,p071v_4,Sand
pierres de filiere,pierres de filieres,p071v_4,Sand
old horseshoe,old horseshoes,p072r_1,Printer’s letters
substance of the trebuschet,substance of the trebuschets,p072r_2,Casting in copper 
terroy meritum,terroy merita,p073r_2,For orange color
quickt aiantsilver,quickt aiantsilver,p075r_3,Bronze like tin
fig tree,fig tree,p075v_2,For gilding on wood
or moleu,or moleu,p075v_3,For gilding with or moleu
guesdre woad,guesdre woad,p076r_5,For making it yellow
orange peel,,orange peel,,p076v_1,For making very beautiful color of gold &amp; of little expense
terra meritum,terra merita,p076v_4,For gilding iron or tin
terra meritum,terra merita,p098r_1,Varnish for lutes
terra meritum,terra merita,p104r_3,Good mixture to color gold
terra meritum,terra merita,p148r_1,Beautiful color for latten
sang de raiye da rac,sang de raiye da rac,p077v_3,Another varnish
sang dea raiec,sang dea raiec,p078r_1,Another varnish
tooth of a wolf or dog,tooth of a wolf or dog,p078v_4,For making bronze
currier’s’ black,currier’s’ black,p079r_1,Making gray wood
calcined tin,calcined tin,p079r_3,For making bronze in the color of gold
sang darage darac,sang darage darac,p079v_1,For making varnish
glue quite clear,glue quite clear,p079v_1,For making varnish
any other vapor,any other vapor,p079v_2,Antidote against the fumes of metals
toast with butter,toast with butter,p079v_2,Antidote against the fumes of metals
pig’s bladder,pig’s bladder,p079v_2,Antidote against the fumes of metals
old scrapings or thin plates of iron,old scrapings or thin plates of iron,p079v_4,Mixture for printers
iron nail head,iron nail heads,p079v_4,Mixture for printers
iron fitting,iron fittings,p080v_1,Founders of small works  of tin
stones of which are made the sharpening stones or files of barber,stones of which are made the sharpening stones or files of barbers,p080v_1,Founders of small works  of tin
calcined black pebbles from the river,calcined black pebbles from the river,p081v_3,Sand
dross of iron,dross of iron,p083r_2,Sand for copper medals
iron dross,iron dross,p083r_2,Sand for copper medals
iron dross,iron dross,p084v_1,Sand
iron dross,iron dross,p084v_4,Sand for lead, the most excellent of all, for high and low reliefs
iron dross,iron dross,p086v_1,Excellent sand for lead, tin, and copper
iron dross,iron dross,p090r_1,Sal ammoniac and iron dross
finely pestled slate,finely pestled slate,p083r_4,Another for lead
tracing paper burnt,tracing paper burnt,p083r_5,Another
alabaster calcined,alabaster calcined,p083r_6,Excellent sand
well burned bone of oxen feet,well burned bone of oxen feet,p084v_1,Sand
felt also well burned,felt also well burned,p084v_1,Sand
the one of oak or beech,the one of oak or beech,p084v_2,Eau Magistra
the one of willow,the one of willow,p084v_2,Eau Magistra
burnt oyster,burnt oysters,p084v_2,Eau Magistra
the one of the mine,the one of the mine,p084v_4,Sand for lead, the most excellent of all, for high and low reliefs
sel de verre,sel de verre,p085r_1,Green varnish for medals of copper
sel de verre,sel de verre,p100v_1,Gemstones
bone of oxen feet, burned, pulverized,bone of oxen feet, burned, pulverized,p085v_4,Experimented sands
material of a skillet,material of a skillet,p085v_4,Experimented sands
substance of a skillet,substance of a skillet,p085v_4,Experimented sands
burned bone,burned bone,p086v_1,Excellent sand for lead, tin, and copper
the one which is found in a vineyard near puy david,the one which is found in a vineyard near puy david,p087r_1,Sand from Thoulouse
the one is from the touch, near sainct michel &amp; toward blagnac, in a vineyard that is quite high up,the one is from the touch, near sainct michel &amp; toward blagnac, in a vineyard that is quite high up,p087r_1,Sand from Thoulouse
burned earth,burned earth,p087v_1,Sand, slate, and burned earth
roots of a young elm,roots of a young elm,p087v_2,Magistra
casting sand coming from the mine,casting sand coming from the mine,p087v_3,Sand of the mine of Thoulouse
glair of egg passed through a sponge,glair of egg passed through a sponge,p087v_3,Sand of the mine of Thoulouse
sal ammoniac, well pulverized,sal ammoniac, well pulverized,p089v_1,Sal ammoniac and alabaster
gummed or pure water,gummed or pure water,p089v_2,Glassmakers’ white sand from the mine, mixed with sal ammoniac
pulverized &amp; finely ground iron dross,pulverized &amp; finely ground iron dross,p090r_1,Sal ammoniac and iron dross
crocum ferri,crocum ferri,p090r_2,Sand
